symbol,timestamp,signal,entry_ltp,exit_ltp,pnl,target,SMMA20,SMMA120,SMMA_gap,price_change_pct,volume
NSE_SBIN-EQ,1779355500,BUY,952.5,957.0,4.5,1,951.3773175761211,951.3313581448093,0.045959431311757726,-0.020992967355940532,356891
NSE_SBIN-EQ,1779356700,SELL,949.9,956.8,-6.899999999999977,0,951.2932250239855,951.3200377200707,-0.026812696085130483,0.03159224936815023,390943
NSE_SBIN-EQ,1779421500,BUY,955.0,956.7,1.7000000000000455,1,951.3540288049395,951.3281512987943,0.025877506145207008,0.5368986209074664,198835
NSE_LT-EQ,1779421500,SELL,3918.9,3930.0,-11.099999999999909,0,3928.409289517646,3928.4173340047632,-0.0080444871173313,-0.3306289580101223,55326
NSE_LT-EQ,1779421800,BUY,3932.9,3932.9,0.0,0,3928.6338250417634,3928.4546895547237,0.17913548703972992,0.35724310393222586,40534
NSE_HDFCBANK-EQ,1779423900,BUY,769.95,770.3,0.34999999999990905,1,762.2833557084366,762.1579713219986,0.125384386437986,-0.006493506493500587,327422
NSE_KOTAKBANK-EQ,1779425700,BUY,385.15,383.2,-1.9499999999999886,0,382.9649517165431,382.8772059782992,0.08774573824393883,-0.0907911802853496,55576
NSE_TCS-EQ,1779438300,SELL,2316.7,2318.0,-1.300000000000182,0,2321.734901947228,2321.7938062014414,-0.05890425421330292,-0.04745879713523012,10796
NSE_INFY-EQ,1779438600,SELL,1176.0,1174.3,1.7000000000000455,1,1180.2062391816457,1180.295803044086,-0.08956386244017267,0.0,91111
NSE_SBIN-EQ,1779441300,SELL,949.0,960.5,-11.5,0,952.0405143202061,952.1487190622133,-0.10820474200727404,0.042167404596244705,82588
NSE_SBIN-EQ,1779681300,BUY,961.4,960.7,-0.6999999999999318,0,952.5670090033742,952.194244473005,0.37276453036918156,-0.03119475928044798,332080
NSE_RELIANCE-EQ,1779787800,SELL,1355.6,1359.2,-3.6000000000001364,0,1358.7177564329254,1358.779752097101,-0.06199566417558344,0.04428044280442133,780423
NSE_RELIANCE-EQ,1779788100,BUY,1360.2,1356.9,-3.2999999999999545,0,1358.7918686112791,1358.7915874962919,0.00028111498727412254,0.33933313661848163,1777431
NSE_RELIANCE-EQ,1779788400,SELL,1354.9,1355.5,-0.599999999999909,0,1358.5972751807153,1358.7591576004893,-0.1618824197739741,-0.3896485810910127,780940
NSE_HDFCBANK-EQ,1779854700,SELL,764.85,764.3,0.5500000000000682,1,778.2918560326343,778.3720039880707,-0.08014795543635955,0.14402618657938104,1089747
NSE_ICICIBANK-EQ,1779872700,SELL,1270.0,1282.3,-12.299999999999955,0,1278.482027895789,1278.8251406036575,-0.34311270786838577,0.03938558487593541,201541
NSE_KOTAKBANK-EQ,1780027500,SELL,385.85,390.05,-4.199999999999989,0,388.39696869862667,388.4300327075188,-0.033064008892154106,-0.03886010362693711,107082
NSE_INFY-EQ,1780027800,BUY,1201.4,1205.0,3.599999999999909,1,1170.6198269202853,1169.8960414404753,0.7237854798099761,-0.008322929671236708,356080
NSE_TCS-EQ,1780029000,BUY,2331.8,2308.4,-23.40000000000009,0,2293.258868628021,2291.920251477278,1.3386171507431754,0.35721971164192734,177900
NSE_KOTAKBANK-EQ,1780030500,BUY,390.25,391.3,1.0500000000000114,1,388.50666549254066,388.4302103396801,0.0764551528605466,-0.20457741976729607,72749
NSE_ICICIBANK-EQ,1780033500,BUY,1281.2,1280.5,-0.7000000000000455,0,1278.4861015374759,1278.435406750533,0.05069478694281315,0.07029602436929555,158419
NSE_ICICIBANK-EQ,1780041600,SELL,1274.6,1273.6,1.0,1,1278.6812436098714,1278.6893900262264,-0.008146416354975372,-0.17230576441103113,91654
NSE_TCS-EQ,1780042200,SELL,2284.9,2293.3,-8.400000000000091,0,2294.171470399836,2294.287557704325,-0.11608730448915594,0.004376750700276131,40317
NSE_SBIN-EQ,1780042200,SELL,963.5,965.0,-1.5,0,966.5228361350859,966.5305299526372,-0.007693817551285065,0.031146179401988633,163386
NSE_KOTAKBANK-EQ,1780042800,SELL,386.15,387.0,-0.8500000000000227,0,388.726665976802,388.73011023609183,-0.003444259289835827,-0.15513897866839632,78143
NSE_AXISBANK-EQ,1780043400,SELL,1295.5,1282.7,12.799999999999955,1,1299.653016408354,1299.6832530847448,-0.030236676390813955,-0.05400401172658892,20972
NSE_TCS-EQ,1780289400,BUY,2325.4,2322.6,-2.800000000000182,0,2293.6632293911434,2293.0250390696024,0.6381903215410603,0.614399446175159,160950
NSE_LT-EQ,1780299000,SELL,4041.6,4019.8,21.799999999999727,1,4058.563218589467,4058.6463594750353,-0.08314088556835486,-0.09887284951552303,14517
NSE_TCS-EQ,1780462800,SELL,2265.9,2248.7,17.200000000000273,1,2351.5814383368756,2353.7755971744996,-2.194158837623945,-0.26409613099168094,270743
NSE_INFY-EQ,1780471800,SELL,1221.7,1223.2,-1.5,0,1226.6336429677872,1226.7912330409715,-0.1575900731843376,0.04094333442515558,93350
NSE_SBIN-EQ,1780477500,BUY,964.25,968.5,4.25,1,953.500165133225,953.4526680668262,0.04749706639881879,-0.03110258669845571,270324
NSE_HDFCBANK-EQ,1780478100,BUY,753.3,746.1,-7.199999999999932,0,749.3234416429812,749.2954792451618,0.02796239781935128,0.06641870350690755,471709
NSE_KOTAKBANK-EQ,1780480500,BUY,382.45,382.7,0.25,1,380.4946599340268,380.49138754902054,0.003272385006255263,0.28844893142781325,675192
NSE_KOTAKBANK-EQ,1780544700,SELL,379.1,382.95,-3.849999999999966,0,380.4249269373255,380.4797926527787,-0.054865715453217945,-0.8759314943129731,658856
NSE_ICICIBANK-EQ,1780547100,BUY,1247.1,1252.1,5.0,1,1240.3543006785908,1240.139181753772,0.21511892481885297,-0.09613073780341629,289898
NSE_KOTAKBANK-EQ,1780547700,BUY,382.3,381.65,-0.6500000000000341,0,380.5093641943606,380.47715829711285,0.03220589724776346,-0.02615062761505384,92233
NSE_HDFCBANK-EQ,1780549200,SELL,747.45,750.05,-2.599999999999909,0,749.3379875453942,749.386089197971,-0.04810165257686094,-0.1802884615384494,275856
NSE_HDFCBANK-EQ,1780550700,BUY,751.1,751.05,-0.05000000000006821,0,749.3932470697384,749.390625920953,0.002621148785465266,0.04662004662004965,342244
NSE_KOTAKBANK-EQ,1780636800,SELL,379.05,380.95,-1.8999999999999773,0,380.86940451679436,380.88362146934975,-0.014216952555386797,-0.14488935721812732,35454
NSE_AXISBANK-EQ,1780638000,BUY,1265.0,1266.1,1.099999999999909,1,1258.0606298620562,1257.822927202122,0.2377026599342571,-0.2208550244518027,126588
NSE_HDFCBANK-EQ,1780646400,SELL,747.45,746.5,0.9500000000000455,1,751.1972198821871,751.2797197853052,-0.08249990311810507,-0.02675048485252883,160497
NSE_ICICIBANK-EQ,1780898100,SELL,1246.0,1250.8,-4.7999999999999545,0,1251.0315964542576,1251.2091907602114,-0.17759430595378944,-0.0962155227710107,56638
NSE_ICICIBANK-EQ,1780907400,BUY,1252.8,1249.1,-3.7000000000000455,0,1251.1318400491518,1251.1154806214872,0.01635942766461085,0.10387534958049977,148655
NSE_ICICIBANK-EQ,1780911600,SELL,1249.9,1268.5,-18.59999999999991,0,1251.121041581536,1251.1265700380297,-0.0055284564937210234,0.00800128020484369,269069
NSE_ICICIBANK-EQ,1780976700,BUY,1264.5,1267.6,3.099999999999909,1,1251.682305999671,1251.2184854875927,0.4638205120782004,1.1680934474757907,644405
NSE_KOTAKBANK-EQ,1780979700,BUY,382.2,378.6,-3.599999999999966,0,378.6824095446403,378.61348908937475,0.06892045526552693,0.13099292638197538,48317
NSE_LT-EQ,1781069400,BUY,3941.3,3942.5,1.199999999999818,1,3918.12044241786,3917.5621750948035,0.5582673230564978,-0.09378960709758728,21516
NSE_RELIANCE-EQ,1781070900,BUY,1280.4,1271.3,-9.100000000000136,0,1279.4195838499877,1279.4091988733119,0.010384976675823054,0.00781066937437604,309189
NSE_RELIANCE-EQ,1781071200,SELL,1278.5,1271.5,7.0,1,1279.3736046574882,1279.4016222160344,-0.028017558546252985,-0.14839112777257818,122229
NSE_HDFCBANK-EQ,1781076000,BUY,746.2,753.05,6.849999999999909,1,741.5875667312641,741.4988886749265,0.08867805633758508,0.14763119044423872,716254
NSE_LT-EQ,1781151000,SELL,3883.5,3885.9,-2.400000000000091,0,3921.90685765153,3923.5817509460103,-1.6748932944801709,-0.33363274733735404,36796
NSE_LT-EQ,1781238600,BUY,3942.4,3929.8,-12.599999999999909,0,3908.3288153238136,3907.00112198686,1.3276933369534163,0.010147133434806974,26890
NSE_RELIANCE-EQ,1781253300,BUY,1281.5,1291.4,9.900000000000091,1,1270.8579939887618,1270.8370045671095,0.020989421652302553,-0.19470404984423675,127887
NSE_TCS-EQ,1781256600,BUY,2163.4,2170.8,7.400000000000091,1,2154.055105538974,2153.8795652218437,0.1755403171305261,0.315311137902262,79053
NSE_INFY-EQ,1781504400,BUY,1141.5,1138.5,-3.0,0,1133.4555556439163,1133.3067278572455,0.14882778667083585,-0.043782837127845885,104314
NSE_SBIN-EQ,1781593500,SELL,1011.6,1010.2,1.3999999999999773,1,1014.5449279278291,1014.6105469588077,-0.06561903097860977,0.07914523149980889,158509
NSE_SBIN-EQ,1781670000,BUY,1016.35,1018.0,1.6499999999999773,1,1014.1596249636839,1014.1096619756522,0.0499629880316661,0.0837026095519471,122006
NSE_KOTAKBANK-EQ,1781756100,SELL,403.25,401.4,1.8500000000000227,1,403.91729852616425,403.9180647900861,-0.000766263921832433,0.07445092443231452,256613
NSE_AXISBANK-EQ,1781756400,SELL,1347.6,1351.8,-4.2000000000000455,0,1353.4401362846404,1353.668353344675,-0.22821706003469444,-0.014838996883814029,36273
NSE_INFY-EQ,1781757900,SELL,1133.1,1131.3,1.7999999999999545,1,1144.7641787429654,1145.1981936511172,-0.4340149081517666,-0.16740088105727674,155506
NSE_AXISBANK-EQ,1781763900,BUY,1356.9,1362.0,5.099999999999909,1,1353.5327191833185,1353.4455715981776,0.08714758514088317,-0.051561579257499865,34771
NSE_TCS-EQ,1781766900,SELL,2187.8,2193.7,-5.899999999999636,0,2195.2654352802124,2195.4099242729944,-0.14448899278204408,0.01371428571429403,15109
NSE_TCS-EQ,1781776200,BUY,2202.5,2076.8,-125.69999999999982,0,2195.4351637589375,2195.1753569011644,0.2598068577731283,-0.11790848487596521,199583
NSE_TCS-EQ,1781840700,SELL,2071.9,2077.9,-6.0,0,2189.6177352924415,2194.2127242414854,-4.594988949043909,-5.950975941897409,1739000
NSE_HDFCBANK-EQ,1781846100,SELL,780.4,778.45,1.9499999999999318,1,787.4936078170068,787.6302075105457,-0.13659969353886936,-0.05762950630723512,226712
NSE_AXISBANK-EQ,1781848500,SELL,1353.1,1353.5,-0.40000000000009095,0,1355.0923205227375,1355.1565434581016,-0.06422293536411416,0.0813609467455554,8740
NSE_RELIANCE-EQ,1781860800,SELL,1311.5,1339.9,-28.40000000000009,0,1324.021258388805,1324.2801898538578,-0.25893146505268305,-0.5082688514641212,319592
NSE_AXISBANK-EQ,1781861400,BUY,1359.4,1361.0,1.599999999999909,1,1355.0083145706199,1354.8381626789776,0.17015189164226285,0.35434814705449447,343234
NSE_RELIANCE-EQ,1782101400,BUY,1337.8,1336.3,-1.5,0,1324.6377381681248,1324.1740107019323,0.46372746619249483,-0.15672811403837125,202202
NSE_HDFCBANK-EQ,1782107700,BUY,787.25,785.4,-1.8500000000000227,0,784.8343269917647,784.7430212987545,0.09130569301021296,0.04447833269793147,153025
NSE_KOTAKBANK-EQ,1782120000,BUY,402.55,402.75,0.19999999999998863,1,401.33627777220136,401.31630112068285,0.019976651518504696,-0.07446940548591569,65165
NSE_RELIANCE-EQ,1782195600,SELL,1324.5,1319.8,4.7000000000000455,1,1327.7994996721193,1327.813202619576,-0.013702947456749826,-0.03773584905660377,162956
NSE_HDFCBANK-EQ,1782197100,SELL,781.3,779.35,1.9499999999999318,1,785.4439493398736,785.5178758897921,-0.07392654991849668,0.03841229193341287,1335246
NSE_SBIN-EQ,1782199800,SELL,1030.0,1025.45,4.5499999999999545,1,1034.4202025557709,1034.434197446982,-0.01399489121104125,-0.03396903964671317,107609
NSE_LT-EQ,1782203700,SELL,4186.5,4179.8,6.699999999999818,1,4198.700688219353,4199.065016160924,-0.36432794157099124,-0.05252226227707447,9846
NSE_ICICIBANK-EQ,1782207300,SELL,1341.4,1360.8,-19.399999999999864,0,1351.9167733384857,1351.9921681185997,-0.07539478011403844,-0.029810702042022925,565604
NSE_ICICIBANK-EQ,1782274500,BUY,1361.8,1369.9,8.100000000000136,1,1352.3400017242416,1351.9425752470881,0.3974264771534308,-0.12467913458012801,154914
NSE_HDFCBANK-EQ,1782280800,BUY,789.1,790.0,0.8999999999999773,1,783.4825776354412,783.3743847658685,0.10819286957269014,-0.012671059300560408,223764
NSE_SBIN-EQ,1782283800,BUY,1044.4,1042.4,-2.0,0,1032.0992284305769,1031.953890439286,0.14533799129094405,0.2688172043010928,199443
NSE_TCS-EQ,1782291900,BUY,2115.2,2119.6,4.400000000000091,1,2102.108566309622,2101.9300980429684,0.1784682666534536,0.15151515151514292,62130
NSE_LT-EQ,1782362100,BUY,4211.2,4227.9,16.699999999999818,1,4194.476062743257,4194.187394773572,0.28866796968486597,0.011874510176455222,18529
NSE_RELIANCE-EQ,1782362700,BUY,1326.4,1325.5,-0.900000000000091,0,1320.0559048021144,1320.012684408449,0.04322039366525132,-0.015076134479105843,130722
NSE_RELIANCE-EQ,1782378900,SELL,1317.5,1307.3,10.200000000000045,1,1320.641237200039,1320.64347601135,-0.002238811310917299,0.16726222154641873,304447
NSE_TCS-EQ,1782704700,SELL,2081.0,2081.7,-0.6999999999998181,0,2110.1974641584648,2110.8946911686203,-0.6972270101555296,-0.7109117801421866,160289
NSE_KOTAKBANK-EQ,1782707100,SELL,400.5,400.85,-0.35000000000002274,0,406.3401568035282,406.4531546203621,-0.11299781683391075,-0.12468827930174563,320670
NSE_SBIN-EQ,1782715500,SELL,1033.0,1031.95,1.0499999999999545,1,1040.8534566138524,1041.067664999331,-0.21420838547874155,-0.19805806482778174,117557
NSE_LT-EQ,1782716100,SELL,4184.4,4193.4,-9.0,0,4211.1861783617915,4212.0437184214625,-0.8575400596710097,-0.10981141083791748,17589
NSE_AXISBANK-EQ,1782721200,SELL,1373.8,1360.6,13.200000000000045,1,1377.5406226568753,1377.5448570631593,-0.004234406284012948,0.12389767509657063,133535
NSE_ICICIBANK-EQ,1782803400,SELL,1379.0,1374.6,4.400000000000091,1,1381.6039126770888,1381.6563618247978,-0.05244914770901232,-0.02899811512252363,72005
NSE_RELIANCE-EQ,1782887100,BUY,1308.2,1308.4,0.20000000000004547,1,1304.7337106590578,1304.6927588221338,0.040951836924023155,0.06119014838610635,53532
NSE_AXISBANK-EQ,1782888900,BUY,1375.0,1375.4,0.40000000000009095,1,1366.2946061378357,1366.1612489982138,0.1333571396219213,-0.09445615054856896,57407
NSE_SBIN-EQ,1782891000,BUY,1041.7,1042.6,0.8999999999998636,1,1036.915921924982,1036.8894633640218,0.026458560960236355,0.06724303554275173,162708
NSE_ICICIBANK-EQ,1782891900,BUY,1384.2,1377.0,-7.2000000000000455,0,1379.1462345449406,1379.0947086606286,0.05152588431201366,0.014450867052026407,89260
NSE_KOTAKBANK-EQ,1782897000,BUY,399.4,403.15,3.75,1,397.5323298363806,397.46970471174114,0.06262512463945313,0.18813495547472722,185346
NSE_INFY-EQ,1782968700,BUY,1035.1,1038.6,3.5,1,1015.0250191877316,1014.5731751617188,0.4518440260127363,-0.03862868179624249,241917
NSE_AXISBANK-EQ,1782971400,SELL,1362.8,1367.2,-4.400000000000091,0,1367.654886227476,1367.7891266683991,-0.13424044092312215,-0.08065107412567903,25037
NSE_RELIANCE-EQ,1782971400,SELL,1304.0,1304.0,0.0,0,1305.9637374863723,1305.9839592563285,-0.020221769956151547,-0.023000843364253204,489233
NSE_TCS-EQ,1782976800,BUY,2062.7,2070.7,8.0,1,2047.7766987678435,2047.3215651397347,0.455133628108797,-0.014541929229286567,41574
NSE_HDFCBANK-EQ,1782980400,SELL,795.5,796.45,-0.9500000000000455,0,798.0345252552647,798.0866185759443,-0.052093320679546196,-0.012569130216191897,292638
NSE_HDFCBANK-EQ,1783051800,BUY,802.4,803.6,1.2000000000000455,1,798.0506429046162,797.9593176382612,0.09132526635505656,-0.024919013207082664,223546
NSE_KOTAKBANK-EQ,1783056300,SELL,397.0,397.5,-0.5,0,398.478653487548,398.5416281976334,-0.06297471008537059,-0.012592872434205106,108306
NSE_SBIN-EQ,1783064100,SELL,1037.5,1036.0,1.5,1,1044.3986850504075,1044.6411421459936,-0.2424570955861327,0.009639483323685083,214380
NSE_RELIANCE-EQ,1783314900,BUY,1310.0,1322.8,12.799999999999955,1,1305.1067971748296,1304.9603885213526,0.14640865347701038,0.11463507833397019,107635
NSE_TCS-EQ,1783317900,SELL,2064.4,2060.9,3.5,1,2071.843252522115,2072.030108937263,-0.18685641514775853,0.16496846191169778,11535
NSE_SBIN-EQ,1783323300,BUY,1045.0,1040.5,-4.5,0,1043.196289213942,1043.1639402873664,0.032348926575650694,-0.019135093761963786,122442
NSE_SBIN-EQ,1783327200,SELL,1040.8,1037.6,3.2000000000000455,1,1043.144195521824,1043.1797256767354,-0.03553015491138467,0.028832292167222925,75705
NSE_INFY-EQ,1783327500,SELL,1033.8,1043.6,-9.799999999999955,0,1036.197880507478,1036.2506157269045,-0.05273521942649495,0.02902757619738312,28622
NSE_INFY-EQ,1783330500,BUY,1042.1,1068.4,26.300000000000182,1,1036.4551452529279,1036.2722570901333,0.18288816279459752,0.13452483905062587,155659
NSE_TCS-EQ,1783398900,BUY,2102.3,2109.2,6.899999999999636,1,2069.800958637094,2068.9727982218456,0.8281604152484761,0.20495710200191525,108276
NSE_RELIANCE-EQ,1783482300,SELL,1292.0,1292.8,-0.7999999999999545,0,1311.925692271189,1312.7071215194062,-0.7814292482171368,-0.9885815004981294,1380185
NSE_ICICIBANK-EQ,1783489500,SELL,1410.0,1400.2,9.799999999999955,1,1415.3907959444475,1415.5010397599895,-0.11024381554193496,-0.20525161016349994,201570
NSE_TCS-EQ,1783499100,SELL,2070.4,2051.3,19.09999999999991,1,2083.1409744411294,2083.565213172727,-0.4242387315975975,-0.11578541103821355,42508
NSE_HDFCBANK-EQ,1783500600,SELL,813.05,810.1,2.949999999999932,1,823.8047783514157,823.807776002383,-0.0029976509672451357,-0.1351102376711936,649449
NSE_INFY-EQ,1783571700,SELL,1052.5,1047.9,4.599999999999909,1,1060.859271431996,1061.1710936238132,-0.3118221918173276,0.2380952380952381,253568
NSE_INFY-EQ,1783656300,BUY,1068.1,1068.0,-0.09999999999990905,0,1059.3624304942539,1058.9975846531192,0.36484584113463825,0.17820296379664824,326162
NSE_TCS-EQ,1783657800,BUY,2092.8,2072.0,-20.800000000000182,0,2066.514490185371,2066.1225976046762,0.39189258069473,0.33560264646658355,132857
NSE_HDFCBANK-EQ,1783657800,BUY,822.15,826.35,4.2000000000000455,1,821.1208253218258,821.0877598197345,0.03306550209129,-0.030398832684824902,293498
NSE_KOTAKBANK-EQ,1783660500,BUY,380.45,380.0,-0.44999999999998863,0,377.60167735392804,377.57553962265007,0.026137731277970033,0.11842105263157596,130290
NSE_RELIANCE-EQ,1783660800,BUY,1301.0,1301.4,0.40000000000009095,1,1295.3536701329808,1295.3504226337577,0.0032474992231072974,-0.06912973346647906,33995
NSE_ICICIBANK-EQ,1783665300,BUY,1401.8,1399.1,-2.7000000000000455,0,1399.2724774931671,1399.2647285926857,0.007748900481374221,0.0,54864
NSE_SBIN-EQ,1783669500,BUY,1038.6,1034.0,-4.599999999999909,0,1030.4343183441213,1030.2558233542075,0.17849498991381552,-0.22096262849458947,132331
NSE_ICICIBANK-EQ,1783915500,SELL,1393.5,1401.3,-7.7999999999999545,0,1399.6123030545332,1399.7979689869312,-0.18566593239802387,0.07900028727376537,152573
NSE_HDFCBANK-EQ,1783915500,SELL,813.0,819.2,-6.2000000000000455,0,822.272535168739,822.2863507402545,-0.013815571515578995,0.0,355934
NSE_AXISBANK-EQ,1783916400,BUY,1327.6,1320.2,-7.399999999999864,0,1321.4829239596659,1321.3002792787609,0.18264468090501396,-0.12788685774468106,43872
NSE_KOTAKBANK-EQ,1783916400,SELL,376.8,377.0,-0.19999999999998863,0,378.0667973693559,378.1074430716941,-0.040645702338167666,-0.07955449482896085,58058
NSE_ICICIBANK-EQ,1783918800,BUY,1404.3,1398.9,-5.399999999999864,0,1399.8693971558555,1399.8000541890056,0.06934296684994479,0.0,217262
NSE_ICICIBANK-EQ,1783923600,SELL,1398.4,1405.9,-7.5,0,1399.8122495277828,1399.8157163515184,-0.0034668237356072495,-0.014300014300001296,60871
NSE_AXISBANK-EQ,1783923900,SELL,1315.1,1320.6,-5.5,0,1321.3341479555243,1321.4901006776295,-0.15595272210521216,-0.189738919247116,51204
NSE_ICICIBANK-EQ,1783925100,BUY,1404.1,1406.1,2.0,1,1399.913887169842,1399.8284374191248,0.08544975071708905,0.18551551908668634,124779
NSE_KOTAKBANK-EQ,1783925400,BUY,379.65,379.8,0.1500000000000341,1,378.1143641507764,378.0668906860662,0.04747346471020819,0.19794140934283455,275837
NSE_RELIANCE-EQ,1783933200,SELL,1296.9,1295.4,1.5,1,1298.8377194134823,1298.904957308986,-0.06723789550369474,-0.007710100231295995,190984
NSE_SBIN-EQ,1784003100,SELL,1021.2,1022.3,-1.099999999999909,0,1033.0417329749275,1033.5217299498265,-0.4799969748989952,0.019588638589622478,124985
NSE_ICICIBANK-EQ,1784004600,SELL,1393.2,1410.8,-17.59999999999991,0,1401.0351517664126,1401.1786386351164,-0.14348686870380334,-0.007177205196290035,104083
NSE_RELIANCE-EQ,1784006400,BUY,1305.5,1300.8,-4.7000000000000455,0,1298.7937805858014,1298.735061446961,0.05871913884038804,0.08432996013492096,173806
NSE_ICICIBANK-EQ,1784007300,BUY,1409.0,1406.7,-2.2999999999999545,0,1401.4488106096933,1401.2157842215342,0.23302638815903265,0.24902170046246885,155753
NSE_KOTAKBANK-EQ,1784012700,SELL,377.3,376.55,0.75,1,379.00751958795684,379.0512857678354,-0.0437661798785598,-0.09267840593140896,49988
NSE_RELIANCE-EQ,1784018400,SELL,1291.6,1293.7,-2.1000000000001364,0,1299.1426283002927,1299.2137549145048,-0.07112661421206212,-0.10827532869296914,172572
NSE_AXISBANK-EQ,1784087400,BUY,1339.4,1338.2,-1.2000000000000455,0,1316.6800333018248,1316.6318697232675,0.04816357855725073,0.21698466142911266,716056
NSE_KOTAKBANK-EQ,1784088600,BUY,380.65,380.5,-0.14999999999997726,0,378.8318611676871,378.81236039030944,0.019500777377686518,-0.13118194936376756,209492
NSE_RELIANCE-EQ,1784090700,BUY,1305.8,1302.7,-3.099999999999909,0,1298.9763683249714,1298.815109815137,0.16125850983439705,0.15339776039269828,128819
NSE_INFY-EQ,1784092800,SELL,1077.1,1079.1,-2.0,0,1085.6706962999606,1085.833801908437,-0.16310560847637134,-0.23156724712856616,73341
NSE_HDFCBANK-EQ,1784098500,BUY,818.55,812.95,-5.599999999999909,0,816.8323810400153,816.8021709478782,0.03021009213716752,-0.08544400366189142,234475
NSE_SBIN-EQ,1784099100,BUY,1031.9,1023.1,-8.800000000000068,0,1028.1022193407882,1028.098758826517,0.0034605142711825465,-0.29951690821255156,355805
NSE_HDFCBANK-EQ,1784100600,SELL,813.0,814.2,-1.2000000000000455,0,816.7004306752335,816.789816453778,-0.08938577854451069,0.09233610341643582,398617
NSE_KOTAKBANK-EQ,1784101200,SELL,376.9,378.15,-1.25,0,378.93420284653394,378.9986582389822,-0.06445539244828069,0.10624169986719184,331088
NSE_SBIN-EQ,1784101200,SELL,1024.8,1023.3,1.5,1,1028.0084329091483,1028.0925557093776,-0.08412280022935192,0.0,219970
NSE_AXISBANK-EQ,1784103600,SELL,1306.4,1311.6,-5.199999999999818,0,1320.0085441123197,1320.3635677104883,-0.3550235981686001,-0.3508771929824492,185263
NSE_RELIANCE-EQ,1784106600,SELL,1298.8,1301.9,-3.1000000000001364,0,1299.584228280412,1299.5981011040283,-0.013872823616338792,0.0,111149
NSE_RELIANCE-EQ,1784175300,BUY,1304.1,1303.5,-0.599999999999909,0,1299.717267524184,1299.5415664584784,0.17570106570565258,-0.29054209037389567,147686
NSE_SBIN-EQ,1784176500,BUY,1029.5,1032.3,2.7999999999999545,1,1027.7460269535343,1027.7095781243868,0.03644882914750269,0.0583147050247749,107534
NSE_KOTAKBANK-EQ,1784176500,BUY,379.7,379.75,0.05000000000001137,1,378.86789774206164,378.86638282863737,0.0015149134242733453,0.06588483331137172,45773
NSE_INFY-EQ,1784177700,BUY,1090.4,1088.3,-2.1000000000001364,0,1084.0601041029786,1083.866882604225,0.1932214987534735,0.055055973573145206,73164
NSE_KOTAKBANK-EQ,1784188800,SELL,378.4,378.55,-0.1500000000000341,0,378.9692667812108,378.969902578294,-0.0006357970831913917,0.0,120668
NSE_KOTAKBANK-EQ,1784263200,BUY,380.7,383.8,3.1000000000000227,1,378.89574313111876,378.86638687767015,0.02935625344861137,-0.09185146306259617,123807
NSE_AXISBANK-EQ,1784264100,BUY,1327.6,1322.7,-4.899999999999864,0,1312.7876980086455,1312.765796318373,0.021901690272443375,0.007532956685492208,402503
NSE_HDFCBANK-EQ,1784265600,BUY,818.75,819.3,0.5499999999999545,1,814.1576334270138,814.1031724459859,0.0544609810278871,0.07945238968341001,200110
NSE_HDFCBANK-EQ,1784519700,SELL,778.8,784.5,-5.7000000000000455,0,813.5053225810027,814.9908341111185,-1.4855115301157866,-0.47920260686218136,2338899
NSE_AXISBANK-EQ,1784519700,SELL,1262.1,1266.8,-4.7000000000000455,0,1315.3734038659463,1315.7467313664347,-0.37332750048835806,-0.3867403314917199,837328
NSE_LT-EQ,1784522700,BUY,3831.0,3824.7,-6.300000000000182,0,3812.575094028917,3812.137992617089,0.4371014118282801,0.1019048365603222,10641
NSE_INFY-EQ,1784530200,SELL,1085.5,1089.2,-3.7000000000000455,0,1092.1870594957156,1092.295287128588,-0.10822763287228554,-0.027629397679126408,77001
NSE_KOTAKBANK-EQ,1784530200,SELL,380.2,380.85,-0.6500000000000341,0,381.42505919352413,381.43092682550474,-0.005867631980606802,-0.039437360326024476,129755
NSE_KOTAKBANK-EQ,1784537400,BUY,383.35,382.35,-1.0,0,381.3962597415856,381.3662306343356,0.03002910725001584,0.20912299045876653,797216
NSE_RELIANCE-EQ,1784613600,SELL,1313.8,1311.1,2.7000000000000455,1,1318.038258734694,1318.2044754168505,-0.16621668215657337,0.10667479427002922,65799
NSE_TCS-EQ,1784614200,SELL,2223.5,2219.6,3.900000000000091,1,2235.922981212694,2236.4250956980127,-0.5021144853185433,-0.05393985705937063,12957
NSE_SBIN-EQ,1784692800,SELL,1028.7,1025.0,3.7000000000000455,1,1045.2105333423567,1045.6339612200459,-0.42342787768916423,-0.16498447204969383,239908
NSE_KOTAKBANK-EQ,1784700300,SELL,382.1,380.15,1.9500000000000455,1,382.984242300866,382.99818060956324,-0.013938308697220236,-0.03924133420535703,94249
NSE_ICICIBANK-EQ,1784703000,SELL,1441.7,1442.4,-0.7000000000000455,0,1449.537436907432,1449.7654208032925,-0.22798389586046142,0.15978880088925623,48834
NSE_LT-EQ,1784706300,SELL,3812.3,3817.0,-4.699999999999818,0,3825.763935139808,3826.2566206509123,-0.4926855111043551,-0.020980304738919178,6953
NSE_KOTAKBANK-EQ,1784784000,BUY,384.2,383.2,-1.0,0,382.22332108661215,382.19009198791537,0.03322909869677915,-0.013012361743659431,49276
NSE_TCS-EQ,1784792700,BUY,2227.4,2241.2,13.799999999999727,1,2221.1403261977393,2221.1257207645085,0.014605433230826748,0.08537407324197219,15846
